os_500_iters_p,os_1000_iters_p,os_5000_iters_p,os_500_iters_eps_q,os_1000_iters_eps_q,os_5000_iters_eps_q,sloan_500_iters_p,sloan_1000_iters_p,sloan_5000_iters_p,sloan_500_iters_eps_q,sloan_1000_iters_eps_q,sloan_5000_iters_eps_q
0.047171644666667234,0.05475360466666768,0.045686917999999466,0.016153607322280328,0.018835787209127874,0.015631244106952935,5.7849999990367e-06,5.766333332601903e-06,0.0,7.190783724020378e-08,7.001450269550347e-08,0.0
0.04719283533333396,0.054772253333334575,0.04570302933333359,0.016165703869353648,0.018847742694892505,0.015641268194575952,6.079033331829464e-06,5.899599999636962e-06,0.0,7.190909012688707e-08,6.99742817023008e-08,0.0
0.047214093666665846,0.054790969666666633,0.04571913833333241,0.016177800448526902,0.01885969821275707,0.015651292577700093,6.305400001238581e-06,5.9652000015120166e-06,0.0,7.187824305199264e-08,6.9901960775276e-08,0.0
0.04723541766666628,0.05480975166666635,0.04573523299999849,0.0161898970408296,0.018871653743751104,0.01566131723743211,6.466100000324104e-06,5.965133333063477e-06,0.0,7.183426653512015e-08,6.981651040627312e-08,0.0
0.047256808000000206,0.05482860000000045,0.04575132066666754,0.0162019936343214,0.018883609275934216,0.01567134221740868,6.56046666591692e-06,5.898733332898587e-06,0.0,7.178910094163271e-08,6.972987093289973e-08,0.0
0.04727826066666552,0.05484751066666593,0.04576739733333213,0.01621409022289208,0.01889556480319618,0.015681367511477085,6.592500000124346e-06,5.770000001348308e-06,0.0,7.174885646721307e-08,6.964815260634971e-08,0.0
0.04729978033333282,0.05486609833333311,0.0457834643333328,0.016226186827969447,0.018907520525380667,0.01569139302994149,6.557533334117238e-06,5.895066667704896e-06,0.0,7.169210530788561e-08,6.962726445403078e-08,0.0
0.04732136299999823,0.0548847489999984,0.04579951766666568,0.016238283430964534,0.018919476245482875,0.01570141892095217,6.459566668226557e-06,5.957133334177911e-06,0.0,7.163743642735199e-08,6.960845858050568e-08,0.0
0.04734299799999775,0.0549034519999978,0.04581554999999682,0.016250380028055122,0.018931431959680556,0.015711445013941422,6.3092666682251775e-06,5.966866668316584e-06,0.0,7.158867201817465e-08,6.959555720609245e-08,0.0
0.04736471066666681,0.05492223266666674,0.04583158666666698,0.016262476660667963,0.018943387709400517,0.015721471461535436,6.081300000460033e-06,5.898933331138778e-06,0.0,7.150438535719061e-08,6.954713357987252e-08,0.0
0.047386486000000616,0.05494107600000042,0.045847606000000596,0.016274573315306434,0.01895534348114611,0.015731498250195236,5.790666666172228e-06,5.768333330991027e-06,0.0,7.139807309264334e-08,6.947668432233378e-08,0.0
0.04740753633333483,0.054959593333334666,0.045863619333333716,0.01628667127681982,0.018967299399718,0.015741525293907627,6.07496666482632e-06,5.892999997314519e-06,0.0,7.14535694501528e-08,6.949072292594671e-08,0.0
0.04742865633333082,0.05497818033333157,0.04587962566666626,0.016298769233191124,0.018979255313147814,0.015751552595930474,6.28960000170764e-06,5.948000000088882e-06,0.0,7.151420786111196e-08,6.950990361076492e-08,0.0
